 Function Name                                       Address          Relative AddressOrdinal          Filename            Full Path                                 Type
   AddVectoredContinueHandler                        0x75f294e3       0x000c94e3      16 (0x10)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AddVectoredExceptionHandler                       0x75f29507       0x000c9507      17 (0x11)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AdjustCalendarDate                                0x75f04cba       0x000a4cba      18 (0x12)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AdjustTokenGroups                                 0x7729bad4       0x0001bad4      25 (0x19)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   AdjustTokenGroups                                 0x770c2060       0x00042060      1032 (0x408)     ADVAPI32.dll        C:\Windows\syswow64\ADVAPI32.dll          Exported Function

   AdjustTokenPrivileges                             0x7729ba9d       0x0001ba9d      26 (0x1a)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   AdjustTokenPrivileges                             0x7709b656       0x0001b656      1033 (0x409)     ADVAPI32.dll        C:\Windows\syswow64\ADVAPI32.dll          Exported Function

   AdjustWindowRect                                  0x75669667       0x00029667      1504 (0x5e0)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AdjustWindowRectEx                                0x7566583a       0x0002583a      1505 (0x5e1)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AlignRects                                        0x756b954c       0x0007954c      1506 (0x5e2)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AllocateAndInitializeSid                          0x7729c04e       0x0001c04e      27 (0x1b)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   AllocateAndInitializeSid                          0x7709b7dc       0x0001b7dc      1034 (0x40a)     ADVAPI32.dll        C:\Windows\syswow64\ADVAPI32.dll          Exported Function

   AllocateLocallyUniqueId                           0x7729b882       0x0001b882      28 (0x1c)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   AllocateLocallyUniqueId                           0x770819d3       0x000019d3      1035 (0x40b)     ADVAPI32.dll        C:\Windows\syswow64\ADVAPI32.dll          Exported Function

   AllocateUserPhysicalPages                         0x75efe5ec       0x0009e5ec      20 (0x14)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AllocateUserPhysicalPagesNuma                     0x75efe61a       0x0009e61a      21 (0x15)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AllocConsole                                      0x75f16806       0x000b6806      19 (0x13)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AllowForegroundActivation                         0x75699e86       0x00059e86      1507 (0x5e3)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AllowSetForegroundWindow                          0x756709a0       0x000309a0      1508 (0x5e4)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AlpcAdjustCompletionListConcurrencyCount          0x779dcc29       0x000acc29      21 (0x15)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcFreeCompletionListMessage                     0x779dc8a8       0x000ac8a8      22 (0x16)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcGetCompletionListLastMessageInformation       0x779dc9c4       0x000ac9c4      23 (0x17)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcGetCompletionListMessageAttributes            0x779dc990       0x000ac990      24 (0x18)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcGetHeaderSize                                 0x779a8cea       0x00078cea      25 (0x19)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcGetMessageAttribute                           0x779a8c7f       0x00078c7f      26 (0x1a)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcGetMessageFromCompletionList                  0x779dc6f1       0x000ac6f1      27 (0x1b)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcGetOutstandingCompletionListMessageCount      0x779dc9eb       0x000ac9eb      28 (0x1c)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcInitializeMessageAttribute                    0x779a8cb6       0x00078cb6      29 (0x1d)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcMaxAllowedMessageLength                       0x779dcc4d       0x000acc4d      30 (0x1e)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcRegisterCompletionList                        0x779dcba4       0x000acba4      31 (0x1f)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcRegisterCompletionListWorkerThread            0x779dca0a       0x000aca0a      32 (0x20)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcRundownCompletionList                         0x779dcc0d       0x000acc0d      33 (0x21)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcUnregisterCompletionList                      0x779dcbf1       0x000acbf1      34 (0x22)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AlpcUnregisterCompletionListWorkerThread          0x779dcae5       0x000acae5      35 (0x23)        ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   AngleArc                                          0x77164114       0x00044114      1020 (0x3fc)     GDI32.dll           C:\Windows\syswow64\GDI32.dll             Exported Function

   AnimatePalette                                    0x77165301       0x00045301      1021 (0x3fd)     GDI32.dll           C:\Windows\syswow64\GDI32.dll             Exported Function

   AnimateWindow                                     0x75672b8d       0x00032b8d      1509 (0x5e5)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AnyLinkedFonts                                    0x7713b09f       0x0001b09f      1022 (0x3fe)     GDI32.dll           C:\Windows\syswow64\GDI32.dll             Exported Function

   AnyPopup                                          0x756b561c       0x0007561c      1510 (0x5e6)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AppendMenuA                                       0x756b698b       0x0007698b      1511 (0x5e7)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   AppendMenuW                                       0x7569c0b9       0x0005c0b9      1512 (0x5e8)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   ApplicationRecoveryFinished                       0x75efe216       0x0009e216      22 (0x16)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   ApplicationRecoveryInProgress                     0x75efe226       0x0009e226      23 (0x17)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   ApplyControlToken                                 0x754c0b80       0x00020b80      11 (0xb)         SspiCli.dll         C:\Windows\syswow64\SspiCli.dll           Exported Function

   Arc                                               0x771641cf       0x000441cf      1023 (0x3ff)     GDI32.dll           C:\Windows\syswow64\GDI32.dll             Exported Function

   ArcTo                                             0x771642c1       0x000442c1      1024 (0x400)     GDI32.dll           C:\Windows\syswow64\GDI32.dll             Exported Function

   AreAllAccessesGranted                             0x7729c126       0x0001c126      29 (0x1d)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   AreAllAccessesGranted                             0x770c2070       0x00042070      1036 (0x40c)     ADVAPI32.dll        C:\Windows\syswow64\ADVAPI32.dll          Exported Function

   AreAnyAccessesGranted                             0x7729c143       0x0001c143      30 (0x1e)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   AreAnyAccessesGranted                             0x770c2080       0x00042080      1037 (0x40d)     ADVAPI32.dll        C:\Windows\syswow64\ADVAPI32.dll          Exported Function

   AreFileApisANSI                                   0x75ef4321       0x00094321      24 (0x18)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   AreFileApisANSI                                   0x7728b6b6       0x0000b6b6      31 (0x1f)        KERNELBASE.dll      C:\Windows\syswow64\KERNELBASE.dll        Exported Function

   ArrangeIconicWindows                              0x7567eb9a       0x0003eb9a      1513 (0x5e9)     USER32.dll          C:\Windows\syswow64\USER32.dll            Exported Function

   asctime                                           0x75b0123e       0x0002123e      1146 (0x47a)     msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   asctime_s                                         0x75b01281       0x00021281      1147 (0x47b)     msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   asin                                              0x75b0dd59       0x0002dd59      1148 (0x47c)     msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   AssignProcessToJobObject                          0x75e911a1       0x000311a1      25 (0x19)        kernel32.dll        C:\Windows\syswow64\kernel32.dll          Exported Function

   atan                                              0x779abd60       0x0007bd60      1934 (0x78e)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   atan                                              0x75b0de6c       0x0002de6c      1149 (0x47d)     msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function
